WaRecId,WaRecChangeIntentTypeCode
6799688,AddSource
6799688,ChangeEntireWR
6799696,ChangeEntireWR
6799696,AddSource
6799686,ChangeEntireWR
6799686,AddSource
6799689,ChangeEntireWR
6799689,AddSource
4671137,ChangePurpose
4671137,ChangeSource
4671137,ChangePlaceOfUse
6799984,AddSource
6799984,ChangeEntireWR
6800619,ChangePlaceOfUse
6800619,ChangePurpose
6800619,ChangePartOfWR
6800619,WRAOther
6801991,ChangePlaceOfUse
6801991,AddSource
6801991,ChangeSource
4676713,AddSource
4676713,ChangePartOfWR
5161058,ChangeEntireWR
5161058,AddSource
4678164,ChangePlaceOfUse
4678164,WRAOther
4678164,ChangePurpose
4672971,ChangeEntireWR
4672971,Consolidate
5042297,WRAOther
5042297,ChangePlaceOfUse
5042297,ChangePurpose
4685200,ChangePlaceOfUse
4685200,ChangePartOfWR
4685200,ChangePurpose
4685200,WRAOther
5965190,ChangePlaceOfUse
5965190,ChangeEntireWR
5965190,AddSource
6167154,ChangeEntireWR
6167154,AddSource
4690935,Consolidate
4690935,ChangeEntireWR
4585544,AddSource
6720432,AddSource
6720432,ChangeEntireWR
4699833,ChangePurpose
4699833,AddSource
4699833,ChangeSource
4699833,ChangePlaceOfUse
6801537,ChangeEntireWR
6801537,ChangePurpose
4582068,ChangeEntireWR
4582068,AddSource
5239129,ChangePlaceOfUse
5239129,AddSource
5239129,ChangeSource
4699852,ChangeSource
4700066,ChangeSource
4700081,ChangeSource
4700209,ChangePurpose
4700209,ChangeSource
4700209,ChangePlaceOfUse
4700176,ChangePlaceOfUse
4700176,WRAOther
4700176,ChangePurpose
4700525,WRAOther
4700525,ChangePurpose
4700525,ChangePlaceOfUse
6009605,AddSource
6009605,ChangeEntireWR
6045416,Consolidate
6045416,ChangeEntireWR
6799809,Consolidate
6799809,ChangeEntireWR
5565158,ChangePurpose
5565158,ChangeEntireWR
5565158,ChangePlaceOfUse
5565158,ChangeSource
4702567,ChangeEntireWR
4702567,ChangePlaceOfUse
4702567,AddPurpose
4702567,AddSource
6801760,AddSource
6801760,ChangeEntireWR
6801760,ChangeSource
6801760,ChangePlaceOfUse
6801425,ChangeSource
6801425,ChangePlaceOfUse
6801425,ChangeEntireWR
6800660,ChangeSource
6800660,ChangeEntireWR
4707753,Consolidate
4542603,ChangeEntireWR
4542603,Consolidate
4710161,ChangeEntireWR
4710161,ChangePlaceOfUse
4710161,WRAOther
4710161,ChangePurpose
4711024,AddSource
4711024,ChangePlaceOfUse
4712040,ChangePurpose
4712040,WRAOther
4712040,ChangePlaceOfUse
4712089,ChangePlaceOfUse
4712089,WRAOther
4712089,ChangePurpose
4712440,ChangePurpose
4712440,WRAOther
4712440,ChangePlaceOfUse
4712498,ChangePurpose
4712498,ChangePlaceOfUse
4712498,ChangeOther
4714448,ChangeEntireWR
4714448,ChangePlaceOfUse
4715593,ChangeSource
4715593,ChangeEntireWR
4715661,ChangeSource
4715661,ChangeEntireWR
4715759,ChangePartOfWR
4715759,AddSource
4715759,ChangeSource
4715954,ChangeSource
4715954,ChangeEntireWR
4716140,ChangeEntireWR
4716140,ChangeSource
4716827,AddSource
5079063,ChangePartOfWR
5079063,AddSource
5079063,WRAOther
5079063,ChangePurpose
6664492,ChangePurpose
6664492,WRAOther
6664492,ChangePartOfWR
6664492,AddSource
4717208,ChangePurpose
4717208,AddPurpose
4717208,WRAOther
4717258,ChangePartOfWR
4717258,WRAOther
4717258,ChangePlaceOfUse
4717258,ChangePurpose
4717267,ChangePlaceOfUse
4717267,ChangePurpose
4717267,WRAOther
4717276,AddSource
4717490,AddSource
4717506,AddSource
6664311,ChangePartOfWR
6664311,ChangePurpose
6664311,WRAOther
4721251,ChangePlaceOfUse
4721251,WRAOther
4721251,ChangePartOfWR
4721251,ChangePurpose
4722492,AddSource
4722492,ChangeEntireWR
4722641,AddSource
6705950,ChangeSource
6705950,ChangePlaceOfUse
6705950,AddIrrigatedArea
6705950,AddPurpose
6705950,AddSource
5646531,ChangePartOfWR
5646531,ChangePlaceOfUse
5646531,ChangeSource
6798872,ChangePurpose
6798872,AddPurpose
6798872,AddSource
6798872,AddIrrigatedArea
6798872,ChangeSource
6798872,ChangePlaceOfUse
4723861,ChangePlaceOfUse
4723861,ChangeEntireWR
4481847,AddPurpose
4481847,AddSource
4481847,ChangePlaceOfUse
4731952,ChangePlaceOfUse
4731952,WRAOther
4731952,ChangePurpose
6802591,ChangePartOfWR
6802591,ChangePurpose
4926404,AddSource
4926404,ChangePurpose
4926404,ChangePlaceOfUse
6553837,ChangePlaceOfUse
6553837,ChangeEntireWR
6553837,AddIrrigatedArea
4240550,ChangeSource
4240550,ChangeEntireWR
4552109,ChangeEntireWR
4552109,ChangeSource
4219218,ChangeSource
4219218,ChangeEntireWR
4219204,ChangeSource
4219204,ChangeEntireWR
4240563,ChangeSource
4240563,AddSource
4552260,ChangeEntireWR
4552260,ChangeSource
6802317,ChangePartOfWR
6802317,ChangeSource
6802316,ChangePartOfWR
6802316,ChangeSource
4551370,ChangeEntireWR
4551370,ChangeSource
4551338,ChangeEntireWR
4551338,ChangeSource
4238615,ChangeSource
4238615,ChangePartOfWR
4238601,ChangeSource
4238601,ChangeEntireWR
4241222,ChangeEntireWR
4241222,ChangeSource
4237426,ChangeEntireWR
4237426,ChangeSource
4237234,ChangePartOfWR
4237234,ChangeSource
4241613,ChangeSource
4241613,ChangeEntireWR
4884631,ChangePlaceOfUse
4884631,ChangePurpose
4884631,WRAOther
6735017,ChangePlaceOfUse
6735017,ChangeSource
6799546,WRAOther
6799546,ChangePlaceOfUse
6799546,ChangePurpose
6799546,ChangeEntireWR
6799490,ChangePurpose
6799490,ChangePlaceOfUse
6799490,ChangePartOfWR
6799490,WRAOther
6669360,ChangePlaceOfUse
6669360,ChangePurpose
6669360,WRAOther
6557390,ChangeSource
6557390,ChangePartOfWR
4275467,ChangeSource
4275467,ChangePlaceOfUse
4275467,ChangePartOfWR
4275467,AddPurpose
4184127,ChangePurpose
4184127,ChangeEntireWR
4184127,ChangeSource
4184127,ChangePlaceOfUse
4200026,ChangeSource
4200026,ChangePartOfWR
4470812,ChangePlaceOfUse
4470812,ChangeOther
4470812,ChangeSource
6802159,ChangePurpose
6802159,WRAOther
6802159,ChangeEntireWR
6802159,ChangePlaceOfUse
5002629,ChangePlaceOfUse
5002629,ChangeSource
5002629,ChangeEntireWR
6570247,ChangePlaceOfUse
6570247,ChangeSource
6570247,ChangePartOfWR
6800710,ChangePlaceOfUse
6800710,WRAOther
6800710,ChangePurpose
6801287,ChangePlaceOfUse
6801287,ChangePurpose
6801287,AddPurpose
6801287,WRAOther
4267927,WRAOther
4267927,ChangePurpose
4267927,ChangePlaceOfUse
4669809,ChangeSource
4669809,ChangeEntireWR
4669809,ChangePurpose
4669809,WRAOther
5965209,ChangePlaceOfUse
5965209,AddSource
5965209,ChangeEntireWR
4923142,ChangePlaceOfUse
4923142,AddSource
4923142,ChangeEntireWR
4923160,ChangePlaceOfUse
4923160,AddSource
4923262,AddSource
4923262,ChangePlaceOfUse
4923059,ChangePlaceOfUse
4923059,AddSource
4923047,ChangePlaceOfUse
4923047,AddSource
4923033,ChangePlaceOfUse
4923033,AddSource
4884799,ChangeSource
5278183,ChangeOther
5278183,AddIrrigatedArea
5278183,ChangeEntireWR
5278203,ChangeEntireWR
5278203,AddIrrigatedArea
5238808,ChangePlaceOfUse
4923854,ChangeSource
4923854,ChangePlaceOfUse
4923945,ChangePlaceOfUse
4923945,ChangeSource
4923999,ChangeSource
4923999,ChangeEntireWR
4926289,AddSource
4999027,ChangeEntireWR
4999027,ChangeSource
4999027,ChangePlaceOfUse
4999062,ChangePlaceOfUse
4999062,ChangeSource
4999062,ChangeEntireWR
6044002,ChangePurpose
6044002,WRAOther
6044002,ChangePlaceOfUse
6802227,ChangePlaceOfUse
6802227,ChangeEntireWR
6798873,AddSource
6798873,ChangeEntireWR
5002298,ChangeSource
5002298,ChangeEntireWR
6799877,AddSource
6799877,ChangeEntireWR
6680367,ChangePlaceOfUse
5480889,AddSource
5480889,ChangeEntireWR
5039626,ChangeSource
5685569,ChangePlaceOfUse
5685569,ChangeEntireWR
5685551,ChangePlaceOfUse
5845292,AddIrrigatedArea
5685539,ChangePlaceOfUse
5160824,ChangePlaceOfUse
5160824,ChangeSource
5160824,ChangePurpose
6798874,AddSource
5965277,ChangePlaceOfUse
5965277,ChangeEntireWR
5965277,AddSource
5965225,AddSource
5965225,ChangePlaceOfUse
5965225,ChangeEntireWR
6800133,AddSource
6800133,ChangeSource
6800133,ChangeEntireWR
6800133,ChangePlaceOfUse
5441652,AddPurpose
5441652,ChangeSource
5441652,AddSource
5441652,ChangePurpose
5441652,ChangeEntireWR
5441652,ChangePlaceOfUse
5119609,AddSource
5160601,ChangePurpose
5160601,ChangePartOfWR
5160601,WRAOther
5160601,ChangePlaceOfUse
5160916,AddSource
5161681,AddSource
6798830,ChangePlaceOfUse
6798830,ChangeEntireWR
5725236,ChangeSource
5725236,AddSource
5725236,ChangePlaceOfUse
6799296,ChangePlaceOfUse
6799296,AddSource
6799296,ChangeSource
6799296,ChangeEntireWR
5119585,ChangeEntireWR
5119585,AddSource
6800743,ChangeEntireWR
6800743,ChangePurpose
6800743,ChangePlaceOfUse
6800743,WRAOther
6799595,ChangeSource
6799595,ChangeEntireWR
6799595,AddSource
6799062,ChangeSource
6799062,ChangeEntireWR
2271858,AddSource
5242725,ChangePurpose
5242725,ChangePlaceOfUse
5242725,WRAOther
5242785,ChangePurpose
5242785,ChangePlaceOfUse
5242785,WRAOther
5564215,AddSource
5564294,AddSource
6045073,ChangePlaceOfUse
6045073,ChangePurpose
6045073,WRAOther
6625933,ChangeEntireWR
6625933,ChangePlaceOfUse
6625545,ChangePlaceOfUse
6625545,AddIrrigatedArea
6798962,AddSource
6798962,ChangeEntireWR
6256328,AddSource
6800816,ChangePartOfWR
6800816,ChangePlaceOfUse
6800816,AddSource
6717264,AddSource
6717264,ChangeEntireWR
6717264,ChangePlaceOfUse
6801609,AddSource
5442708,WRAOther
5442708,ChangePartOfWR
5442708,ChangePurpose
5442708,ChangePlaceOfUse
5442742,WRAOther
5442742,ChangePurpose
5442742,ChangePartOfWR
5442742,ChangePlaceOfUse
5442802,ChangePurpose
5442802,ChangePlaceOfUse
5442802,ChangePartOfWR
5442802,WRAOther
5442813,ChangePartOfWR
5442813,ChangePurpose
5442813,WRAOther
5442813,ChangePlaceOfUse
5965254,ChangeEntireWR
5965254,ChangePlaceOfUse
5965254,AddSource
6800959,ChangeEntireWR
6800959,AddIrrigatedArea
6802266,AddSource
6802266,ChangeEntireWR
6802266,ChangePlaceOfUse
6802033,ChangeEntireWR
6802033,ChangePlaceOfUse
6799903,ChangePlaceOfUse
6799903,AddSource
6799903,ChangePartOfWR
6799903,ChangeSource
6799904,ChangeEntireWR
6799904,ChangeSource
6799904,ChangePlaceOfUse
5523343,WRAOther
5523343,ChangePlaceOfUse
5523343,AddPurpose
5523352,AddPurpose
5523352,ChangePlaceOfUse
5523352,WRAOther
6802483,WRAOther
6802483,ChangeEntireWR
6802483,ChangePurpose
6799419,ChangePartOfWR
6799419,ChangeSource
6799419,ChangePlaceOfUse
5724062,ChangePlaceOfUse
5724062,AddSource
5724062,ChangePartOfWR
5724062,AddPurpose
5724062,ChangePurpose
5843236,ChangePlaceOfUse
5843236,AddPurpose
5843236,ChangePurpose
5843236,AddSource
6800809,ChangePlaceOfUse
6800809,ChangePurpose
6800809,WRAOther
6218810,ChangeEntireWR
6218810,ChangePlaceOfUse
6218810,ChangePurpose
6218810,ChangeSource
6798923,ChangeSource
6798923,ChangeEntireWR
6798922,ChangeEntireWR
6798922,ChangeSource
6798921,ChangeSource
6798921,ChangeEntireWR
6502120,ChangeEntireWR
6502120,AddSource
6802134,ChangeEntireWR
6802134,ChangePlaceOfUse
6282678,ChangeOther
6282678,ChangePlaceOfUse
6800631,ChangePurpose
6800631,ChangeEntireWR
6679459,AddIrrigatedArea
6679459,AddPurpose
6679459,ChangePlaceOfUse
6798904,ChangeEntireWR
6798904,ChangeSource
6798904,ChangePlaceOfUse
6798905,ChangeSource
6798905,ChangeEntireWR
6798905,ChangePlaceOfUse
6798906,ChangeSource
6798906,ChangeEntireWR
6798906,ChangePlaceOfUse
6628191,ChangeEntireWR
6628191,AddIrrigatedArea
6628191,AddSource
6679247,ChangePlaceOfUse
6679247,AddIrrigatedArea
6753618,AddPurpose
6753618,ChangeSource
6753618,ChangePartOfWR
6753618,ChangePlaceOfUse
6753618,AddIrrigatedArea
5682966,ChangeSource
5683023,ChangeSource
5683952,AddSource
5683952,ChangeEntireWR
6045056,ChangePlaceOfUse
6045056,WRAOther
6045056,ChangePurpose
4602764,AddSource
5724871,AddSource
5725381,ChangePlaceOfUse
5725381,ChangeEntireWR
4276297,ChangeEntireWR
4276297,AddSource
5523805,ChangeEntireWR
5523805,ChangePurpose
5523805,WRAOther
5965074,ChangeEntireWR
5965074,ChangeSource
4323314,AddSource
4323294,AddSource
4276309,AddSource
4276309,ChangeEntireWR
4667602,WRAOther
4667602,ChangePurpose
4667602,ChangePartOfWR
6125688,ChangeEntireWR
6125688,ChangePlaceOfUse
6125688,WRAOther
6125688,ChangePurpose
6798794,ChangeEntireWR
6798794,ChangePlaceOfUse
6801829,ChangePlaceOfUse
6801829,ChangeEntireWR
6801829,ChangeSource
6801829,AddSource
5802415,ChangePlaceOfUse
5802415,ChangeEntireWR
5802415,ChangeSource
5802415,AddSource
5802446,ChangePlaceOfUse
5802446,ChangeSource
5802446,ChangeEntireWR
5802446,AddSource
5802470,ChangePlaceOfUse
5802470,AddSource
5802470,ChangeSource
5802490,ChangeSource
5802490,ChangeEntireWR
5802490,AddSource
5802490,ChangePlaceOfUse
6676777,AddPurpose
6676777,ChangePurpose
6676777,ChangePlaceOfUse
6676777,AddSource
6676777,ChangeSource
6720605,ChangeSource
6720605,ChangePurpose
6720605,ChangePlaceOfUse
6720605,AddSource
6720605,AddPurpose
6727585,AddPurpose
6727585,AddSource
6727585,ChangeSource
6727585,ChangePlaceOfUse
6727585,ChangePurpose
6727585,ChangeEntireWR
6008678,ChangeEntireWR
6008678,AddSource
5884073,ChangeSource
6129197,ChangePartOfWR
6129197,ChangePlaceOfUse
6129197,ChangeSource
6129197,AddSource
5965091,AddSource
5965091,ChangePlaceOfUse
5965091,ChangeSource
5965091,ChangeEntireWR
5845529,ChangeEntireWR
5845529,ChangePlaceOfUse
5845529,ChangeSource
6798797,AddIrrigatedArea
6798797,ChangePurpose
5845201,ChangeSource
5845201,ChangeEntireWR
5845201,ChangePlaceOfUse
6798795,AddIrrigatedArea
6798795,ChangeEntireWR
6798795,ChangePurpose
2095296,ChangePlaceOfUse
2095296,AddSource
2129545,AddSource
6800578,ChangeEntireWR
6800578,AddSource
2145780,AddSource
2145780,ChangePlaceOfUse
2129571,AddSource
2145114,AddSource
4221181,AddSource
4221181,ChangePlaceOfUse
4205413,Consolidate
4205413,ChangePlaceOfUse
4205413,AddSource
2143403,AddSource
2143403,ChangePurpose
5965244,AddSource
5965303,ChangeSource
5965329,AddSource
2145826,ChangeSource
2145826,AddSource
2088925,ChangePlaceOfUse
2088925,AddSource
2088925,ChangeSource
2145624,ChangeSource
2145624,ChangePlaceOfUse
4437637,ChangeSource
4437637,ChangeEntireWR
4437637,ChangePlaceOfUse
4437637,ChangePurpose
6045272,ChangePlaceOfUse
6045272,ChangePurpose
6045272,ChangeEntireWR
6045272,ChangeSource
6047807,ChangePurpose
6047807,ChangePlaceOfUse
6047807,WRAOther
6047840,ChangePlaceOfUse
6047840,ChangePurpose
6047840,WRAOther
2084870,AddSource
6274540,ChangePlaceOfUse
6274540,ChangePartOfWR
6274540,ChangePurpose
6274540,WRAOther
6274540,ChangeOther
6274552,WRAOther
6274552,ChangePurpose
6274552,ChangePartOfWR
6274552,ChangePlaceOfUse
6274552,ChangeOther
6085268,ChangeOther
6085268,ChangePurpose
6085290,ChangeSource
6085290,AddSource
6085321,AddSource
6801635,ChangePlaceOfUse
6799061,AddSource
6799061,ChangePartOfWR
6799061,ChangePlaceOfUse
5769173,ChangeEntireWR
5769173,AddIrrigatedArea
5769173,ChangePlaceOfUse
6202851,ChangePartOfWR
6202851,ChangeSource
6202851,ChangePlaceOfUse
6129533,ChangeEntireWR
6129533,ChangePlaceOfUse
6129533,ChangeSource
6367015,ChangeEntireWR
6367015,ChangeOther
6367015,ChangePurpose
6367015,AddSource
6367015,ChangeSource
6367015,ChangePlaceOfUse
6129802,ChangeEntireWR
6129802,ChangePlaceOfUse
2088928,ChangePurpose
2088928,ChangePlaceOfUse
2088928,AddSource
2088928,ChangeSource
6128837,AddSource
6128837,ChangeEntireWR
6128807,AddSource
6128807,ChangeEntireWR
2145778,AddSource
2145778,ChangePlaceOfUse
2145781,AddSource
2145781,ChangePlaceOfUse
2145779,AddSource
2145779,ChangePlaceOfUse
4225767,ChangeSource
4225767,ChangePlaceOfUse
6801736,ChangePlaceOfUse
6801736,ChangeOther
6801736,ChangeSource
6801736,AddSource
6798796,ChangePurpose
6798796,ChangeSource
6798796,AddSource
6798796,ChangeEntireWR
6798796,ChangePlaceOfUse
6416312,ChangePlaceOfUse
6416312,ChangeEntireWR
6416312,ChangeSource
6416326,ChangePlaceOfUse
6416326,ChangeSource
6416326,ChangeEntireWR
6798844,ChangeEntireWR
6798844,ChangePlaceOfUse
6798844,ChangeSource
4737313,ChangeSource
4737313,ChangePlaceOfUse
6221836,ChangePartOfWR
6221836,ChangePlaceOfUse
6221836,ChangePurpose
6801944,ChangePlaceOfUse
6801944,ChangeSource
6801944,ChangeEntireWR
6798798,AddIrrigatedArea
6798798,ChangePlaceOfUse
6798798,AddSource
6798798,ChangeSource
6798798,ChangeEntireWR
6798798,ChangePurpose
6796901,AddIrrigatedArea
6796901,ChangePlaceOfUse
6796901,ChangeEntireWR
6797047,AddIrrigatedArea
6797047,ChangePlaceOfUse
6797047,ChangeEntireWR
6797057,ChangePlaceOfUse
6797057,AddIrrigatedArea
6797057,ChangeEntireWR
6800161,ChangePartOfWR
6800161,ChangePlaceOfUse
6800161,ChangeOther
4540577,AddSource
4540577,ChangePlaceOfUse
6801025,ChangeEntireWR
6801025,AddSource
6801025,ChangePlaceOfUse
6274151,WRAOther
6274151,ChangePlaceOfUse
6274151,ChangePurpose
6280682,ChangeSource
6280682,AddSource
6280879,ChangeSource
6280879,AddSource
6280891,ChangeSource
6285062,ChangeSource
6801183,ChangeEntireWR
6801183,AddSource
6801193,ChangeEntireWR
6801193,AddSource
6801185,AddSource
6801185,ChangeEntireWR
6801184,AddSource
6801184,ChangeEntireWR
6801190,ChangeEntireWR
6801190,AddSource
6801194,AddSource
6801194,ChangeEntireWR
6801192,AddSource
6801192,ChangeEntireWR
6361576,ChangeSource
6361576,ChangePlaceOfUse
6361576,ChangeEntireWR
6361576,AddSource
4467464,Consolidate
6800650,ChangeSource
6800650,ChangeEntireWR
6800652,ChangeEntireWR
6800652,ChangeSource
6800674,AddSource
6800674,ChangeEntireWR
6800672,ChangeSource
6800672,ChangeEntireWR
6800670,ChangeSource
6800670,ChangeEntireWR
6800668,ChangeSource
6800668,ChangeEntireWR
6800666,ChangeSource
6800666,ChangeEntireWR
6800664,ChangeSource
6800664,ChangeEntireWR
6800648,ChangeSource
6800648,ChangeEntireWR
6800654,ChangeSource
6800654,ChangeEntireWR
6800656,ChangeSource
6800656,ChangeEntireWR
6800658,ChangeSource
6800658,ChangeEntireWR
6264183,ChangePlaceOfUse
6264183,ChangeEntireWR
6264195,ChangePlaceOfUse
6264195,ChangeSource
6264195,ChangeEntireWR
6264156,ChangeEntireWR
6264156,ChangeSource
6264156,ChangePlaceOfUse
6264116,ChangeSource
6264116,ChangeEntireWR
6264116,ChangePlaceOfUse
6413554,ChangeEntireWR
6413554,ChangeSource
6413681,WRAOther
6413681,ChangePlaceOfUse
6413681,ChangePurpose
6574845,AddSource
6574845,ChangePlaceOfUse
6574845,ChangeSource
6460695,ChangeEntireWR
6460695,ChangeSource
6460695,AddSource
6799664,ChangeEntireWR
6799664,ChangePlaceOfUse
6567656,ChangeSource
6567656,ChangePlaceOfUse
6554886,ChangeSource
6554886,ChangePartOfWR
6555090,ChangePurpose
6555090,WRAOther
6555090,ChangePlaceOfUse
6555190,ChangePartOfWR
6555190,ChangeSource
6555215,ChangePlaceOfUse
6555215,ChangePurpose
6555215,WRAOther
6555796,ChangePartOfWR
6555796,ChangeSource
6555845,ChangePurpose
6555845,ChangePlaceOfUse
6555845,WRAOther
6555914,ChangeSource
6555914,ChangePartOfWR
6556013,ChangePurpose
6556013,ChangePlaceOfUse
6556013,WRAOther
6556179,ChangePartOfWR
6556179,ChangeSource
6556212,ChangePurpose
6556212,WRAOther
6556212,ChangePlaceOfUse
6556246,ChangeSource
6556246,ChangePartOfWR
6556293,ChangePurpose
6556293,ChangePlaceOfUse
6556293,WRAOther
6556469,ChangePartOfWR
6556469,ChangeSource
6556487,ChangePlaceOfUse
6556487,ChangePurpose
6556487,WRAOther
6801186,AddSource
6801186,ChangeEntireWR
6556983,ChangePlaceOfUse
6556983,ChangePurpose
6556983,WRAOther
6557088,ChangeSource
6557088,ChangePartOfWR
6557130,WRAOther
6557130,ChangePurpose
6557130,ChangePlaceOfUse
6557401,ChangePurpose
6557401,WRAOther
6557401,ChangePlaceOfUse
6557458,ChangeSource
6557458,ChangePartOfWR
6557469,ChangePlaceOfUse
6557469,WRAOther
6557469,ChangePurpose
2144880,ChangePlaceOfUse
2144880,AddSource
6560538,ChangeSource
6560538,ChangePartOfWR
6560590,ChangePlaceOfUse
6560590,ChangePurpose
6560590,WRAOther
6562068,ChangePartOfWR
6562068,ChangePurpose
6562068,ChangePlaceOfUse
6562068,WRAOther
6563004,ChangePartOfWR
6563004,ChangeSource
6563015,ChangePlaceOfUse
6563015,ChangePurpose
6563015,WRAOther
6570361,ChangeSource
6570387,WRAOther
6570387,ChangePurpose
6570387,ChangePlaceOfUse
6570428,ChangePartOfWR
6570428,ChangeSource
6570439,ChangePurpose
6570439,WRAOther
6570439,ChangePlaceOfUse
6570509,ChangePartOfWR
6570509,ChangeSource
6570519,ChangePurpose
6570519,WRAOther
6570519,ChangePlaceOfUse
6570616,ChangeSource
6570616,ChangePartOfWR
6570627,ChangePurpose
6570627,WRAOther
6570627,ChangePlaceOfUse
6570657,ChangeSource
6570657,ChangeEntireWR
6570668,ChangePurpose
6570668,WRAOther
6570668,ChangePlaceOfUse
6570918,ChangeSource
6570918,ChangePartOfWR
6571233,ChangePurpose
6571233,ChangePlaceOfUse
6571233,WRAOther
6571367,ChangePartOfWR
6571367,ChangeSource
6571445,ChangePlaceOfUse
6571445,ChangePurpose
6571445,WRAOther
6572221,ChangeSource
6572221,ChangePartOfWR
6572234,WRAOther
6572234,ChangePurpose
6572234,ChangePlaceOfUse
6572256,ChangeSource
6572256,ChangePartOfWR
6572266,WRAOther
6572266,ChangePlaceOfUse
6572266,ChangePurpose
6572282,ChangeSource
6572282,ChangePartOfWR
6572294,ChangePlaceOfUse
6572294,WRAOther
6572294,ChangePurpose
6577532,ChangePlaceOfUse
6577532,WRAOther
6577532,ChangePurpose
6577646,ChangePlaceOfUse
6577646,WRAOther
6577646,ChangePurpose
6577714,WRAOther
6577714,ChangePlaceOfUse
6577714,ChangePurpose
6578525,WRAOther
6578525,ChangePlaceOfUse
6578525,ChangePurpose
6556913,ChangeSource
6556913,ChangePartOfWR
6798907,ChangeSource
6798907,ChangeEntireWR
6798907,ChangePurpose
6798907,ChangePlaceOfUse
6798908,ChangePurpose
6798908,ChangePlaceOfUse
6798908,ChangeSource
6798908,ChangeEntireWR
6618649,ChangePlaceOfUse
6618649,WRAOther
6618649,ChangePurpose
2088968,ChangeOther
2088968,ChangePlaceOfUse
6667459,ChangePartOfWR
6667459,ChangeSource
6669188,ChangeSource
6669188,ChangeEntireWR
6669500,ChangePartOfWR
6669500,ChangeSource
6670060,ChangePurpose
6670060,ChangePlaceOfUse
6670060,WRAOther
6677365,ChangeSource
6802231,ChangePartOfWR
6802231,ChangePlaceOfUse
5118096,AddSource
5118096,ChangeEntireWR
5118096,ChangeSource
5118096,ChangePlaceOfUse
5118046,AddSource
5118046,ChangePlaceOfUse
6721022,ChangePartOfWR
6721022,ChangePlaceOfUse
6801004,ChangeEntireWR
6801004,ChangeSource
6719691,ChangePlaceOfUse
6719691,WRAOther
6719691,ChangePurpose
6799794,ChangeSource
6799794,ChangePlaceOfUse
6799794,ChangeEntireWR
6799794,ChangePurpose
6799794,AddSource
6799899,ChangeEntireWR
6799899,ChangeSource
6799899,ChangePlaceOfUse
6799899,ChangePurpose
6736977,ChangeEntireWR
6736977,AddSource
6802230,ChangePartOfWR
6802230,ChangePlaceOfUse
6798869,ChangeSource
6798869,WRAOther
6798869,ChangePurpose
6798869,ChangePlaceOfUse
6798869,ChangePartOfWR
6801187,AddSource
6801187,ChangeEntireWR
6801196,AddSource
6801196,ChangeEntireWR
6801195,AddSource
6801195,ChangeEntireWR
6799026,ChangePlaceOfUse
6799026,ChangeSource
6799026,ChangeEntireWR
2143412,AddSource
2143495,AddSource
2143495,ChangeEntireWR
2143497,AddSource
6799367,ChangeSource
6799367,ChangePlaceOfUse
6799367,ChangeEntireWR
6801758,ChangeSource
6801758,ChangePartOfWR
6801758,ChangePlaceOfUse
6799553,ChangeSource
6799553,ChangePlaceOfUse
6799553,ChangePurpose
6799674,WRAOther
6799674,ChangePurpose
6799674,ChangePlaceOfUse
6799674,AddPurpose
6799675,ChangePurpose
6799675,WRAOther
6799677,WRAOther
6799677,ChangePurpose
6799678,AddPurpose
6799678,ChangePlaceOfUse
6799678,ChangePurpose
6799678,WRAOther
6799692,AddPurpose
6799692,WRAOther
6799692,ChangePlaceOfUse
6799692,ChangePartOfWR
6799692,AddSource
6799694,AddPurpose
6799694,WRAOther
6799694,ChangePlaceOfUse
6799694,ChangePartOfWR
6799694,AddSource
6799701,ChangeEntireWR
6799701,ChangeSource
6801403,ChangePlaceOfUse
6801403,ChangeSource
6801403,ChangeEntireWR
6801404,AddSource
6801404,ChangePlaceOfUse
6801404,ChangeEntireWR
6800231,ChangeEntireWR
6800231,ChangePlaceOfUse
6800231,ChangeSource
6800231,ChangePurpose
6799774,ChangeEntireWR
6799774,AddIrrigatedArea
6799774,ChangePlaceOfUse
6799774,ChangeSource
6801992,ChangeEntireWR
6801992,AddSource
6802408,ChangeEntireWR
6802408,AddSource
6800258,ChangeEntireWR
6800258,AddSource
6801446,ChangeSource
6801446,ChangePlaceOfUse
6801446,ChangeEntireWR
6799922,ChangeSource
6799922,ChangePartOfWR
6799922,ChangePlaceOfUse
6800259,ChangePartOfWR
6800259,ChangePlaceOfUse
6800259,ChangeSource
6801581,ChangePlaceOfUse
6801581,ChangePurpose
6801581,WRAOther
6799985,AddSource
6799985,ChangeEntireWR
6799941,ChangeOther
6799941,ChangePurpose
6800032,ChangePartOfWR
6800032,ChangeSource
6800536,AddSource
6800536,ChangeEntireWR
6800536,ChangePlaceOfUse
6800535,AddSource
6800535,ChangeEntireWR
6800535,ChangePlaceOfUse
6800278,AddSource
6800278,ChangeEntireWR
6800338,ChangePlaceOfUse
6800338,ChangePartOfWR
6800338,ChangePurpose
6800338,ChangeSource
6800408,ChangePlaceOfUse
6800408,ChangePurpose
6800408,WRAOther
6800408,ChangeEntireWR
6800372,ChangeSource
6800372,ChangeEntireWR
6800373,ChangeSource
6800373,ChangePartOfWR
6800478,ChangeSource
6800478,AddSource
6800478,AddIrrigatedArea
6800478,ChangePlaceOfUse
6800478,ChangePartOfWR
6800490,ChangePlaceOfUse
6800490,ChangeEntireWR
6800490,ChangePurpose
6800490,WRAOther
