ParentWaRecId	ChildWaRecId	IsMitigationFlag
2208139	6800734	False
2208254	2154038	
2208254	5201927	
2208438	4167149	
2208439	4167158	
2208524	4194063	
2208538	6799359	
2208557	4394899	
2208740	6801819	False
2208934	4193665	
2208935	4204895	
2208949	4394930	
2209226	4193708	
2209313	6752480	
2209313	6802863	False
2209365	4204860	
2209365	4204948	
2209396	4847523	
2209483	4173610	
2209526	2223191	
2209547	4194123	
2209664	2147250	
2209720	2222974	
2209720	4456033	
2209748	2223272	
2209776	6802992	False
2209787	2147111	
2209787	4495015	
2209787	4673684	
2209788	5801766	
2209811	2222778	
2209814	4884778	
2209814	6269687	
2209814	6800593	False
2209864	2223097	
2209883	4180639	
2209883	4638669	
2209917	5802040	
2209927	4203869	
2210051	2206110	
2210051	2206111	
2210077	4205025	
2210082	4197283	
2210106	4204354	
2210112	6800943	False
2210195	2222940	
2210195	2223029	
2210195	6801638	False
2210217	2206122	
2210267	4207957	
2210283	4924010	
2210292	4415365	
2210314	2222945	
2210314	4207985	
2210317	4232247	
2210323	4204015	
2210376	4676176	
2210405	2222814	
2210405	4665612	
2210431	2223072	
2210431	2223073	
2210528	4197377	
2210531	4165379	
2210544	4197390	
2210560	4199380	
2210579	4256512	
2210585	5802021	
2210586	4287549	
2210586	4678176	
2210587	5198881	
2210596	4197320	
2210597	4205015	
2210631	4160475	
2210664	2147321	
2210672	4199366	
2210703	2206366	
2210777	4204047	
2210787	2223405	
2210847	4203822	
2210848	2223012	
2210975	4197343	
2210981	2223065	
2210982	4321731	
2210983	2223035	
2211005	4234512	
2211020	4206664	
2211020	4206785	
2211022	4159548	
2211022	4184645	
2211022	4188285	
2211022	4216993	
2211022	5278946	
2211022	6801931	False
2211022	6801932	False
2211023	4204960	
2211023	5278978	
2211024	4205146	
2211027	4158995	
2211027	4192211	
2211027	4289302	
2211027	6800779	False
2211027	6801927	False
2211031	4204039	
2211034	4204057	
2211036	5278957	
2211037	4208019	
2211038	2222904	
2211038	4159037	
2211038	4184621	
2211038	4191107	
2211038	4311235	
2211040	2222900	
2211040	4159561	
2211040	4207125	
2211040	5524381	
2211042	2222901	
2211042	4159525	
2211042	5524283	
2211043	2222903	
2211043	4159580	
2211043	4192462	
2211043	4193945	
2211043	4205211	
2211043	4289287	
2211043	5278930	
2211043	6799322	False
2211043	6800793	False
2211043	6800794	False
2211044	2222905	
2211044	4188292	
2211044	4191116	
2211044	4232569	
2211044	4597096	
2211044	6800797	False
2211058	6044116	
2211065	6799639	
2211081	4206817	
2211091	4203647	
2211108	2147405	
2211108	2223031	
2211109	2147278	
2211111	4206571	
2211111	4206772	
2211139	4207657	
2211183	6802294	False
2211184	4207859	
2211212	4924093	
2211226	4206634	
2211227	4206644	
2211287	4199437	
2211295	2206291	
2211305	6271033	
2211336	4158800	
2211354	4199340	
2211354	4332894	
2211354	4624863	
2211369	6575755	
2211369	6575768	
2211384	4257191	
2211384	4597311	
2211387	4207000	
2211476	4206180	
2211492	2222693	
2211496	4184218	
2211498	4194088	
2211502	6802531	False
2211521	4204272	
2211556	5602325	
2211578	4668929	
2211580	4414964	
2211598	2223280	
2211634	2147305	
2211670	4206083	
2211678	4206615	
2211679	4206332	
2211742	4206043	
2211744	4207923	
2211788	4203671	
2211824	2223106	
2211834	4206866	
2211861	4588267	
2211867	4645670	
2211868	4203855	
2211874	4207074	
2211908	2223135	
2211940	4203937	
2211940	4500623	
2211947	4203711	
2211985	4206309	
2212019	4205287	
2212044	4199090	
2212061	4540204	
2212061	4540217	
2212091	4208159	
2212097	4232625	
2212101	2147277	
2212156	4203925	
2212170	4208205	
2212178	4203879	
2212181	4205055	
2212218	4296435	
2212219	4207967	
2212236	2214949	False
2212264	4237107	
2212279	4707375	
2212279	5886789	
2212281	2147264	
2212281	4157245	
2212341	4206063	
2212343	4206796	
2212362	4206845	
2212409	4208048	
2212424	6799939	
2212424	6799940	
2212445	4206720	
2212467	4205198	
2212486	6800935	False
2212489	6802468	False
2212496	4520336	
2212506	4203915	
2212530	4223222	
2212531	4206762	
2212554	2147273	
2212587	2223071	
2212612	4206752	
2212614	2223061	
2212616	2206363	
2212619	2223043	
2212639	2147778	
2212640	2147780	
2212641	2147779	
2212646	4205299	
2212649	2147617	
2212651	2222640	
2212651	4207340	
2212663	4193836	
2212674	4205276	
2212678	4206320	
2212679	4206477	
2212682	4206687	
2212743	4194372	
2212746	6283502	
2212760	4194382	
2212761	4207869	
2212771	4193352	
2212777	2223089	
2212797	4197426	
2212802	2223055	
2212818	2222641	
2212818	4197403	
2212832	4206504	
2212857	4207352	
2212877	4203534	
2212910	4239905	
2212928	6661815	
2212941	6800405	False
2212943	2222910	
2212944	4204291	
2212947	4206558	
2212981	4205264	
2212998	4296445	
2213007	4194400	
2213031	6271344	
2213037	4588900	
2213066	4199029	
2213070	2147572	
2213075	6802293	False
2213081	4311290	
2213081	6800865	False
2213089	4203524	
2213095	4924029	
2213099	4206896	
2213101	4217276	
2213102	2147306	
2213115	4194421	
2213115	4194431	
2213137	6802678	False
2213146	4206516	
2213180	4655116	
2213204	4205174	
2213204	6801542	False
2213205	4203832	
2213210	2223104	
2213245	4199393	
2213250	4208194	
2213268	4206731	
2213285	4206438	
2213301	4205242	
2213326	4204110	
2213335	4206426	
2213337	4200374	
2213356	4193825	
2213356	4194351	
2213356	4205925	
2213366	4193254	
2213370	4206073	
2213390	2223105	
2213409	4204155	
2213409	4204224	
2213438	6799914	
2213445	4206528	
2213459	4199352	
2213476	6801046	False
2213498	4203811	
2213509	4197332	
2213510	4193883	
2213513	2147403	
2213525	4588924	
2213530	4206676	
2213543	4208027	
2213551	4206584	
2213553	4542658	
2213561	4206281	
2213566	4179951	
2213587	4204916	
2213598	4203902	
2213608	4193757	
2213613	4206297	
2213623	4167166	
2213627	4203461	
2213630	4197308	
2213634	4205231	
2213638	6799355	
2213638	6799356	
2213642	5116241	
2213648	4588959	
2213655	6801277	False
2213659	4204262	
2213680	4206709	
2213687	6802168	False
2213687	6802625	False
2213690	4205221	
2213698	4219293	
2213698	4219305	
2213718	4208008	
2213719	6044140	
2213741	4193372	
2213744	6800911	False
2213752	4217031	
2213762	2222961	
2213764	4206605	
2213767	4203890	
2213768	4205122	
2213780	4206807	
2213787	4207945	
2213837	4680633	
2213838	4680621	
2213850	4193244	
2213867	2147404	
2213877	4199103	
2213889	4206093	
2213908	4206538	
2213913	2223271	
2213913	4193096	
2213913	4199273	
2213916	4206654	
2213967	4194074	
2213987	4206595	
2213990	4206451	
2213992	4194311	
2213993	4206741	
2213997	4205066	
2214014	4440063	
2214022	4206388	
2214023	4206400	
2214042	4193272	
2214054	4204883	
2214058	2223152	
2214065	4193846	
2214077	2220983	
2214082	2147174	
2214110	4204303	
2214110	4296459	
2214110	4564203	
2214116	4208037	
2214122	4207094	
2214140	4193304	
2214149	4208139	
2214150	4208128	
2214153	4208149	
2214159	4204145	
2214159	4204235	
2214159	6800844	False
2214173	4207879	
2214178	4206360	
2214182	4194409	
2214185	2222868	
2214185	5725278	
2214199	2223167	
2214199	4204205	
2214211	4203691	
2214213	4203949	
2214216	4204027	
2214221	2222642	
2214221	4207329	
2214223	4193335	
2214223	4203504	
2214243	2222867	
2214243	6800416	False
2214275	4142776	
2214276	4206033	
2214292	4203494	
2214307	4192491	
2214323	4192816	
2214334	2223109	
2214334	2223121	
2214334	4675847	
2214349	4194361	
2214352	4206462	
2214359	4193739	
2214364	4193083	
2214430	4199235	
2214443	4175490	
2214443	4203637	
2214445	5802054	
2214450	4206699	
2214454	4192482	
2214454	4192900	
2214455	4193814	
2214465	4885017	
2214474	6257987	
2214492	4207084	
2214498	4636443	
2214498	6464282	
2214498	6464293	
2214508	4311312	
2214508	6800868	False
2214519	4564586	
2214528	4193892	
2214535	4203723	
2214537	4197354	
2214547	4197366	
2214552	6802292	False
2214555	4193315	
2214563	4208118	
2214565	4193060	
2214565	4203451	
2214572	4192724	
2214589	4204970	
2214597	4193362	
2214621	2147777	
2214623	4464879	
2214628	4192432	
2214631	4207022	
2214631	4445400	
2214636	4192765	
2214649	2147118	
2214649	6219015	
2214650	4455832	
2214652	4192412	
2214665	4192421	False
2214682	4205937	
2214684	4192443	
2214686	4199415	
2214686	4242530	
2214692	2221152	
2214692	4192471	
2214692	4208101	
2214697	4192788	
2214700	4199426	
2214755	2154102	
2214784	5921557	
2214784	6798930	
2214785	4206375	
2214787	6730755	
2214795	4192917	
2214795	4217225	
2214805	2223107	
2214812	6802500	False
2214813	4311301	
2214813	6800870	False
2214814	4194861	
2214814	4206229	
2214815	4564557	
2214826	4193856	
2214829	4645704	
2214833	2214834	
2214833	4192399	
2214833	4192986	
2214833	4207033	
2214833	4393512	
2214834	4207011	
2214834	4624308	
2214840	4205254	
2214854	2223195	
2214857	6090836	
2214861	2222626	
2214862	2222623	
2214867	6799652	
2214920	4146865	
2214920	4208086	
2215059	4305832	
2215061	2222752	
2215061	4701426	
2215061	4701440	
2215061	4701450	
2215061	4701493	
2215110	2154033	
2215155	2206405	
2215169	2154084	
2215215	6802265	False
2215229	2206397	
2215246	6802212	False
2215297	4154618	
2215302	2147145	
2215307	2147543	
2215321	6407925	
2215323	4597209	
2215326	2206406	
2215329	2154065	
2215331	4167139	
2215331	4228801	
2215335	2154040	
2215355	2147276	
2215398	2223427	
2215399	4504513	
2215406	4638988	
2215409	6802426	False
2215412	2147234	
2215452	4472638	
2215466	2147483	
2215467	2147482	
2215479	4142630	
2215548	6799449	
2215552	6802454	False
2215606	2147505	
2215640	2206120	
2215645	4193990	
2215676	4193997	
2215691	6360351	
2215699	4847658	
2215700	2147432	
2215707	2154079	
2215719	6801010	False
2215745	2147125	
2215746	2147124	
2215748	2147329	
2215763	2147138	
2215763	4216397	
2215769	4263949	
2215773	4209133	
2215773	4631401	
2215774	2147397	
2215774	2222959	
2215774	4183187	
2215831	4256829	
2215838	2154006	
2215838	2222754	
2215838	4143092	
2215845	2206372	
2215848	4143083	
2215852	4555021	
2215852	4555029	
2215861	2147137	
2215864	4469477	
2215864	4469501	
2215873	2147768	
2215886	2147136	
2215908	2147557	
2215936	2206315	
2215943	4500382	
2215949	4530354	
2215960	2147235	
2216003	2222746	
2216045	2147396	
2216079	4290517	
2216079	4414944	
2216093	2147361	
2216094	4726629	
2216109	4169572	
2216119	6800306	
2216129	4256534	
2216134	4597050	
2216154	6799243	
2216170	2154042	
2216184	4326156	
2216203	2223234	
2216226	4148702	
2216233	6800435	False
2216233	6801733	False
2216236	4464491	
2216237	2206356	
2216245	2206370	
2216260	2147237	
2216268	2147355	
2216270	6801486	False
2216282	2147301	
2216282	4295796	
2216320	6799242	
2216322	4924377	
2216353	4528778	
2216354	4239897	
2216361	4998316	
2216364	6801492	False
2216364	6802576	False
2216377	6802677	False
2216389	2222629	
2216407	2222929	
2216409	4678043	
2216409	4678054	
2216414	2206371	
2216419	2206109	
2216458	4193983	
2216461	4638974	
2216488	6799246	
2216497	2147493	
2216502	2222639	
2216511	4305873	
2216519	4533265	
2216523	6802550	False
2216531	2154043	
2216531	4320158	
2216536	2206374	
2216551	2147551	
2216552	4212288	
2216563	4148682	
2216569	6800936	False
2216593	4722243	
2216593	5319022	
2216593	5319032	
2216609	4239950	
2216609	5038232	False
2216621	2222872	
2216637	2222856	
2216658	2147148	
2216675	6801490	False
2216687	6801915	False
2216701	2206401	
2216701	4643867	
2216708	2222925	
2216708	4519382	
2216708	4623098	
2216711	2223404	
2216732	4212296	
2216781	2147239	
2216789	6801493	False
2216789	6802573	False
2216826	2147775	
2216830	6802262	False
2216840	2223155	
2216849	2154014	
2216856	2222914	
2216859	6801368	False
2216860	2147152	
2216865	4290510	
2216865	4415006	
2216871	4183081	
2216872	2206411	
2216885	2222841	
2216885	4216272	
2216892	2154080	
2216913	2147274	
2216922	6801658	False
2216928	4998288	
2216928	6799406	
2216964	2223042	False
2216964	6126307	False
2216964	6406909	False
2216964	6800798	False
2216975	4500398	
2216978	4204166	
2216978	4204939	
2217025	4194103	
2217043	2147787	
2217079	6799321	
2217087	2223403	
2217087	4273863	
2217091	2223027	
2217091	2223196	
2217123	6125932	
2217136	4847702	
2217164	2222896	
2217171	2223273	
2217171	4733667	
2217185	2222916	
2217190	2147506	
2217216	2206415	
2217224	2223197	
2217247	2223078	
2217248	2223079	
2217272	6044971	
2217288	6799018	
2217290	2147177	
2217324	2223212	
2217340	4160904	
2217388	4183666	
2217389	4183674	
2217398	2222638	
2217411	4596569	
2217422	4192132	
2217456	5523935	
2217480	4229622	
2217491	4636841	
2217494	2206412	
2217497	2223228	
2217497	6801929	False
2217528	2206373	
2217539	4194114	
2217543	2147571	
2217543	2223076	
2217546	5725347	
2217560	4509608	
2217590	2222625	
2217664	2154085	
2217687	2223230	
2217689	2222624	
2217697	4205156	
2217705	2206313	
2217710	2147353	
2217745	2147117	
2217788	6801928	False
2217808	4500364	
2217819	2154007	
2217820	2154005	
2217827	6801817	False
2217841	2222869	
2217845	6798893	
2217855	5485322	
2217864	2222863	
2217875	2147554	
2217877	2147541	
2217879	2147552	
2217888	2223238	
2217895	4210291	
2217911	2223399	
2217947	4230300	
2217969	4169600	
2218045	4148142	
2218049	2147774	
2218052	2222699	
2218065	2222700	
2218071	4488711	
2218076	2147326	
2218091	6802072	False
2218092	4500641	
2218093	4500673	
2218099	2222997	
2218099	4239865	
2218110	2147178	
2218113	2147776	
2218119	6166220	
2218121	2154034	
2218127	2147500	
2218137	5161016	
2218140	4204008	
2218140	6799851	
2218159	4591670	
2218177	2223080	
2218180	4636722	
2218187	4475860	
2218190	2206346	
2218201	2147135	
2218223	6800177	
2218224	2222645	
2218224	4167432	
2218226	4232277	
2218244	6664769	
2218257	4682744	
2218258	2154047	
2218268	2223205	
2218285	2206410	
2218297	2222954	
2218301	4187613	
2218302	4187576	
2218302	4217238	
2218307	2154035	
2218314	2206398	
2218337	2147773	
2218345	4231269	
2218358	4223182	
2218358	4686878	
2218392	2222930	
2218392	2223129	
2218392	4202449	
2218408	6800308	
2218409	6800305	
2218411	4635966	
2218413	2206338	
2218414	2222775	
2218429	4170178	
2218439	2222696	
2218441	2222697	
2218448	6800599	False
2218461	2222770	
2218481	2154062	
2218482	2154081	
2218483	4175471	
2218490	2223101	
2218498	2223408	
2218512	2223045	
2218531	2147180	
2218542	4267623	
2218557	6800850	False
2218558	6802810	False
2218592	6799360	
2218601	2223428	
2218611	6044929	
2218633	4203682	
2218639	2222695	
2218646	4285144	
2218650	4204985	
2218660	2154066	
2218665	4194046	
2218673	2206421	
2218688	4208180	
2218689	4164285	
2218705	6802215	False
2218705	6802513	False
2218711	6801381	False
2218713	5002535	
2218726	4414655	
2218729	4564009	
2218740	2206422	
2218747	2222689	
2218752	2154055	
2218758	2147431	
2218758	4167515	
2218758	4243901	
2218768	4702109	
2218774	2223268	
2218775	2223267	
2218777	4275157	
2218826	2147165	
2218826	4208169	
2218838	5523958	
2218845	4199449	
2218852	4203764	
2218866	2147287	
2218866	4199224	
2218882	2147113	
2218893	2223426	
2218895	2147078	
2218900	4147601	
2218900	4223192	
2218903	2154054	
2218909	4199114	
2218919	2223100	
2218930	2218618	
2218949	5647531	
2218953	2223102	
2218954	2223256	
2218955	2223028	
2218956	4169581	
2218956	4600116	
2218959	2223103	
2218973	2154087	
2218975	2154064	
2218981	6802541	False
2218983	4203978	
2218984	6799850	
2218990	2147271	
2218998	6800835	False
2219000	2147182	
2219000	2222853	
2219011	2153808	
2219015	2222996	
2219015	4239880	
2219018	4464461	
2219048	2223090	
2219051	2223019	
2219053	2147147	
2219060	2222634	
2219075	2223207	
2219084	2147299	
2219087	2206347	
2219098	6044175	
2219102	4204906	
2219118	4495909	
2219127	4267646	
2219141	2222776	
2219148	2154068	
2219152	2222915	
2219154	4394919	
2219154	4621417	
2219158	4207900	
2219164	4203419	
2219175	4203431	
2219175	4204849	
2219176	4203441	
2219185	2147179	
2219189	2223148	
2219207	4199213	
2219209	2223034	
2219221	4415352	
2219224	2154071	
2219225	2154063	
2219229	6125132	
2219236	2206413	
2219242	4239694	
2219247	4203701	
2219260	4207115	
2219263	4175482	
2219265	2221077	
2219271	4194014	
2219280	2147297	
2219289	2222874	
2219293	4209354	
2219293	4622671	
2219297	2154076	
2219310	2147559	
2219313	4204120	
2219313	4204132	
2219321	6802539	False
2219322	4464474	
2219339	4203998	
2219348	4216660	
2219359	2223099	
2219372	4199310	
2219376	4194004	
2219376	4207890	
2219387	6800026	
2219393	4203660	
2219399	2147770	
2219401	6800828	False
2219422	2154008	
2219422	4199180	
2219426	2222880	
2219433	2154053	
2219438	2222879	False
2219438	6802535	False
2219439	6802537	False
2219446	4223161	
2219450	2222912	
2219463	2147772	
2219463	4171497	
2219477	6411415	
2219490	6801380	False
2219509	2154082	
2219510	2154069	
2219524	5645042	
2219544	4199202	
2219553	2154067	
2219574	4199191	
2219579	2223285	
2219602	2223085	
2219603	2222631	
2219603	4271133	
2219611	4184227	
2219612	2222911	
2219624	6802533	False
2219627	4261340	
2219631	2223133	
2219638	4203743	
2219638	6799854	
2219640	2154009	
2219640	4199169	
2219652	2223120	
2219652	4600101	
2219657	4203514	
2219678	6800174	
2219679	4199054	
2219682	2223086	
2219694	2223274	
2219694	4296416	
2219694	4297235	
2219694	4733646	
2219697	4500691	
2219704	2154083	
2219705	2154072	
2219706	2154078	
2219722	2223098	
2219727	4685369	
2219727	4685394	
2219727	4685419	
2219730	2147400	
2219732	4199066	False
2219752	2147270	
2219752	4225229	
2219752	4441561	
2219752	4553324	
2219766	2154052	
2219766	2222817	
2219769	4205186	False
2219769	6802528	False
2219774	4485868	
2219776	4210929	
2219776	4809924	
2219779	2222928	
2219779	4197748	
2219786	2222756	
2219806	4305922	
2219820	4203733	
2219827	4199158	
2219840	2222967	
2219840	2223170	
2219840	4150592	
2219854	2222768	
2219858	2147240	
2219859	6800639	False
2219875	2206325	
2219881	6800733	False
2219883	4203473	
2219883	4204872	
2219891	6801378	False
2219899	4194053	
2219904	6799849	
2219907	2154010	
2219907	4199147	
2219910	6579258	
2219921	4204368	
2219921	6802524	False
2219926	4206012	
2219927	4210941	
2219941	4206856	
2219958	4216447	
2219966	4204313	
2219966	6799681	
2219973	4256523	
2219975	4206548	
2219978	2223058	
2219982	4256498	
2219982	4600129	
2219994	4206001	
2219995	4285122	
2220005	4165362	
2220008	6086785	
2220020	2223059	
2220035	4199297	
2220052	2223013	
2220052	4600151	
2220054	2223194	
2220090	4206023	
2220093	4290823	
2220136	4204174	
2220142	2223229	
2220142	6801930	False
2220162	2147238	
2220181	2223041	
2220186	2223144	
2220202	4203754	
2220202	4394908	
2220202	4621441	
2220202	4666772	
2220202	4677203	
2220205	2222870	
2220210	4285133	
2220241	5405068	
2220264	2206365	
2220264	4206257	
2220276	2154088	
2220283	4206053	
2220307	4197294	
2220308	2223088	
2220316	2223237	
2220318	4206247	
2220322	4722227	
2220334	2222745	
2220335	4165150	
2220337	4237094	
2220345	5683767	
2220345	5683781	
2220345	6801754	False
2220361	2223056	
2220362	4206170	
2220362	4500418	
2220376	4199136	
2220380	6801379	False
2220382	4326057	
2220402	2223284	
2220412	2154073	
2220420	4206412	
2220454	2223087	
2220460	6799682	
2220463	2154070	
2220477	2154011	
2220477	4199125	
2220478	2222881	
2220482	2154086	
2220488	4207063	
2220494	4192245	
2220494	4239705	
2220495	2147242	
2220496	2223057	
2220497	4239916	
2220510	2147307	
2220512	2223208	
2220513	2154037	
2220523	4203988	
2220526	4192389	
2220530	4207912	
2220533	2147302	
2220533	4459566	
2220537	2223046	
2220538	2147785	
2220538	4634837	
2220538	4636884	
2220542	4206161	
2220543	4206152	
2220549	2223060	
2220549	4225207	
2220549	4441064	
2220549	4553304	
2220550	4199462	
2220550	6087138	
2220567	4194320	
2220577	2222958	
2220579	2222632	
2220592	2147241	
2220594	2206349	
2220594	4207105	
2220596	4285154	
2220611	6799358	
2220617	2147781	
2220635	2223269	
2220635	4199286	
2220678	4208059	
2220681	2206289	
2220702	4414985	
2220703	4206625	
2220706	4204324	
2220708	4204840	
2220719	4239939	
2220743	6411808	
2220763	4538419	
2220764	2222971	
2220768	2154077	
2220768	4206132	
2220777	2147402	
2220777	4225218	
2220777	4553338	
2220784	2222866	
2220784	5724414	
2220786	5725264	
2220793	6411797	
2220794	2206386	
2220795	6411426	
2220797	2206385	
2220798	2222767	
2220799	2222766	
2220799	2223277	
2220802	4206346	
2220815	4194329	
2220826	4695966	
2220831	4220371	
2220837	2220838	
2220838	6128860	
2220839	2220840	
2220841	2220842	
2220842	4700907	
2220848	4719619	
2220857	2222855	
2220857	2223084	
2220860	6557796	
2220869	4193804	
2220882	4203969	
2220893	2223270	
2220893	4199248	
2220904	2154074	
2220904	4206103	
2220905	2154075	
2220907	2223257	
2220919	4583254	
2220921	2222976	
2220925	2147296	
2220927	2147298	
2220934	2223145	
2220935	4533979	
2220947	6799350	
2220947	6799352	
2220954	2154036	
2220954	4204252	
2220959	4194342	
2220960	4207043	
2220961	4206142	
2220961	4500497	
2220973	4203484	
2220976	4207053	
2220980	2220981	
2220984	2220985	
2220985	4678940	
2220987	2220988	
2220988	6129511	
2220989	2220990	
2220990	6129523	
2220991	2223077	
2220991	4204186	
2220991	4204216	
2220991	6662766	
2220991	6662782	
2220997	2221065	
2220997	4205186	
2220997	6801943	False
2220997	6802526	False
2221000	2223111	
2221000	2223128	
2221000	6799893	
2221004	2147546	
2221006	4175279	
2221006	4303124	
2221016	2221017	
2221016	4181791	
2221016	4274681	
2221025	2221051	
2221051	4728157	
2221052	4668096	
2221053	4621380	
2221054	2220826	
2221057	2221058	
2221059	2221060	
2221060	4678649	
2221061	2221062	
2221062	6126595	
2221063	2221064	
2221064	6129917	
2221065	4677776	
2221066	2221067	
2221066	4210298	
2221066	4223211	
2221067	6086532	
2221068	2221069	
2221068	2222851	
2221069	6130042	
2221070	2221071	
2221070	2222852	
2221071	6130076	
2221072	2221073	
2221072	2222849	
2221074	2221075	
2221077	6090611	
2221078	2221087	
2221078	2222845	
2221079	2221085	
2221079	2222847	
2221080	2221084	
2221081	2147181	
2221081	2222848	
2221082	2221083	
2221083	6129784	
2221084	6086418	
2221085	6800818	False
2221087	6088533	
2221091	2221092	
2221092	6125190	
2221097	4672807	
2221100	5039765	
2221102	2221103	
2221103	4678332	
2221104	2221105	
2221105	4691908	
2221106	5201942	
2221108	6750376	
2221110	2221111	
2221136	6124931	
2221139	6167320	
2221140	6129759	
2221141	6800752	False
2221142	2221174	
2221150	2221151	
2221151	4689925	
2221165	2221166	
2221166	5000903	
2221169	4691936	
2221171	5321318	
2221174	6126689	
2221186	2221108	
2221186	2221187	
2221186	4672268	
2221187	4672235	
2221193	2221194	
2221194	6126608	
2221204	2206341	
2221208	2222922	
2221212	4223204	
2221219	2221220	
2221221	2221222	
2221222	6126552	
2221223	2147087	
2221223	4143109	
2221223	4650019	
2221224	4173659	
2221228	2221229	
2221229	6128885	
2221244	4718059	
2221262	2221263	
2221283	2220848	
2221285	2147166	
2221298	2222960	
2221302	4292946	
2221302	4924360	
2221304	6712312	
2221305	6800750	False
2221306	6661791	
2221307	2221308	
2221308	6128626	
2221312	2221056	
2221313	2221359	
2221318	2221136	
2221337	2147528	
2221339	2223062	
2221340	2221341	
2221340	6800939	False
2221341	6128683	
2221342	2221343	
2221343	4684434	
2221345	2221346	
2221346	4677637	
2221348	2221349	
2221350	2147160	
2221359	6128895	
2221364	2221365	
2221364	4199404	
2221365	6086942	
2221366	2221140	
2221367	2221368	
2221368	6800754	False
2221371	2221372	
2221371	4157492	
2221371	6263665	
2221372	6126419	
2221373	4693253	
2221374	2221375	
2221376	6799593	
2221379	2221380	
2221380	5526036	
2221383	2221384	
2221387	2147771	
2221387	4674251	
2221391	2223206	
2221392	2221393	
2221393	6271050	
2221401	2221402	
2221402	6126990	
2221403	2221404	
2221404	6127000	
2221405	6801440	False
2221406	2221100	
2221410	2147243	
2221452	2222812	
2221458	4210994	
2221469	2223190	
2221491	5001806	
2221500	2147169	
2221500	4663884	
2221501	2222616	
2221501	4646795	
2221502	2147170	
2221502	4677596	
2221504	2222968	
2221506	2221086	
2221506	2222846	
2221507	2223154	
2221510	2206420	
2221511	4616350	
2221558	4600216	
2221559	4161947	
2221561	2206342	
2221572	6045731	
2221572	6045737	
2221572	6045745	
2221577	4660742	
2221578	4644029	
2221596	2147304	
2221605	2222635	
2221612	2206360	
2221618	2221261	
2221636	2147279	
2221638	2222627	
2221644	4924801	
2221644	6282994	
2221663	2221171	
2221711	2221113	
2221714	4242546	
2221715	4232259	
2221720	2222810	
2221724	2222975	
2221727	2222807	
2221731	2223278	
2221733	2223146	
2221734	4194199	
2221735	4324435	
2221736	4619251	
2221737	2222637	
2221738	2147519	
2221738	4442700	
2221739	2154021	
2221739	2223165	
2221740	4194024	
2221741	4186777	
2221747	2154041	
2221749	4654102	
2221751	4644022	
2221753	4158548	
2221759	4256490	
2221759	4509616	
2221761	4594064	
2221763	2147398	
2221764	2221405	
2221767	2221045	
2221767	4616137	
2221768	6799483	
2221770	2154013	
2221771	4143101	
2221771	4649982	
2221776	4684944	
2221778	4653661	
2221778	6257120	
2221782	6799585	False
2221787	4594167	
2221792	2223286	
2221796	4593781	
2221944	6572202	
2221946	6166332	
2221954	6801481	False
2222136	4212413	
2222153	6721014	
2222300	6360370	
2222371	2206375	
2222377	6044951	
2222383	2147524	
2222384	2147144	
2222389	2147592	
2222392	2221373	
2222426	4522987	
2222458	4173160	
2222476	4166390	
2222476	4341999	
2222478	6800760	False
2222492	2222657	
2222495	2206572	
2222516	4245239	
2222528	4245232	
2222529	2222943	
2222531	4522976	
2222548	4148707	
2222567	2223024	
2222616	4677626	
2222623	6126640	
2222624	6130009	
2222625	6126664	
2222626	6126651	
2222627	4672144	
2222629	6129999	
2222630	4642094	
2222635	4672583	
2222636	4663985	
2222637	4622587	
2222639	4693508	
2222640	4715184	
2222641	4689110	
2222642	4689077	
2222643	4631718	
2222690	4299279	
2222692	4675966	
2222698	6800748	False
2222701	4714441	
2222703	6167220	
2222704	6167267	
2222705	2221169	
2222708	6800755	False
2222709	6800763	False
2222710	2223276	
2222711	5358151	
2222714	2147116	
2222717	4273989	
2222721	2222794	
2222724	6800757	False
2222725	2147249	
2222739	6770078	
2222742	2222630	
2222755	6090940	
2222756	6086394	
2222761	4654128	
2222765	6126187	
2222766	6086931	
2222767	4675303	
2222768	6130023	
2222770	4689884	
2222775	6126369	
2222776	6125046	
2222810	4700149	
2222812	4622801	
2222817	6086868	
2222818	2222819	
2222818	4674908	
2222819	4674938	
2222827	2222826	
2222827	2222828	
2222827	4146735	
2222833	2222918	
2222844	4621196	
2222845	6088545	
2222846	4711316	
2222847	4678622	
2222848	6090539	
2222849	4711278	
2222849	6125083	
2222851	6130056	
2222852	6130089	
2222853	6090585	
2222855	6086730	
2222856	4694949	
2222858	4394872	
2222858	6575114	
2222871	4738344	
2222872	5242506	
2222874	4679757	
2222881	6087648	
2222910	4689150	
2222914	6126094	
2222921	4660602	False
2222922	4689907	
2222929	6128713	
2222930	4666212	
2222940	4601696	
2222949	6266491	
2222954	6126224	
2222958	6800813	False
2222971	6129271	
2222976	6088039	
2222977	2222978	
2222978	6088053	
2222980	4529425	
2223013	4698655	
2223019	6086349	
2223020	4669407	
2223024	6126877	
2223025	4664538	
2223028	6124919	
2223031	6125441	
2223034	4689892	
2223035	4688881	
2223042	6126307	
2223043	6259158	
2223047	2223048	
2223049	2223050	
2223049	6714707	
2223051	2223052	
2223053	2223054	
2223056	6086250	
2223057	6086812	
2223058	6086829	
2223059	6086846	
2223063	2223064	
2223066	2223067	
2223069	2223070	
2223070	6125503	
2223072	4629268	
2223077	6662826	
2223081	2223082	
2223082	4682033	
